id,title,domain,object_type,authority_level,approval_status,lifecycle_status,platform_scope,confidence,verification_required,source_ref,source_location,keywords,collection_file
MT-PROC-0014,کار با ترمینال موبایل,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.8,True,tools/seed_mt_common.py,MT-PROC-0014,mobile|موبایل|اندروید|iOS,knowledge_base/metatrader/mt_common_procedures.json
MT-PROC-0015,کار با وب‌ترمینال,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.75,True,tools/seed_mt_common.py,MT-PROC-0015,web terminal|وب ترمینال,knowledge_base/metatrader/mt_common_procedures.json
MT-PROC-0016,استفاده از VPS یا Virtual Hosting,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.75,True,tools/seed_mt_common.py,MT-PROC-0016,VPS|virtual hosting|سرور مجازی,knowledge_base/metatrader/mt_common_procedures.json
MT-PROC-0017,تنظیمات پلتفرم (پنجره‌ی Options),metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.8,True,tools/seed_mt_common.py,MT-PROC-0017,options|settings|تنظیمات,knowledge_base/metatrader/mt_common_procedures.json
MT-PROC-0018,کار با MetaEditor و کامپایل فایل‌های سورس,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.8,True,tools/seed_mt_common.py,MT-PROC-0018,metaeditor|compile|mq4|mq5,knowledge_base/metatrader/mt_common_procedures.json
MT-PROC-0019,اجرای اسکریپت روی چارت,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.8,True,tools/seed_mt_common.py,MT-PROC-0019,script|اسکریپت,knowledge_base/metatrader/mt_common_procedures.json
MT-PROC-0020,پشتیبان‌گیری از تنظیمات، تمپلیت‌ها و اکسپرت‌ها,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.75,True,tools/seed_mt_common.py,MT-PROC-0020,backup|پشتیبان|data folder,knowledge_base/metatrader/mt_common_procedures.json
MT-PROC-0021,کار با پنجره‌ی Market Watch: ستون‌ها، Tick Chart و مجموعه‌ی نمادها,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.75,True,tools/seed_mt_common.py,MT-PROC-0021,market watch|tick chart|sets|spread,knowledge_base/metatrader/mt_common_procedures.json
MT-PROC-0022,ویرایش یا حذف سفارش معلق,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.8,True,tools/seed_mt_common.py,MT-PROC-0022,pending order|modify|delete|سفارش معلق,knowledge_base/metatrader/mt_common_procedures.json
MT-PROC-0023,مدیریت معاملات باز در تب Trade,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.8,True,tools/seed_mt_common.py,MT-PROC-0023,trade tab|equity|floating|معاملات باز,knowledge_base/metatrader/mt_common_procedures.json
MT-TRBL-0001,خطای Invalid S/L or T/P هنگام ثبت سفارش,metatrader,TROUBLESHOOTING,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.8,True,tools/seed_mt_troubleshooting.py,MT-TRBL-0001,invalid stops|stops level|خطا,knowledge_base/metatrader/mt_troubleshooting.json
MT-TRBL-0002,خطای Market closed,metatrader,TROUBLESHOOTING,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.85,True,tools/seed_mt_troubleshooting.py,MT-TRBL-0002,market closed|ساعت بازار,knowledge_base/metatrader/mt_troubleshooting.json
MT-TRBL-0003,خطای Not enough money / کمبود مارجین,metatrader,TROUBLESHOOTING,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.85,True,tools/seed_mt_troubleshooting.py,MT-TRBL-0003,not enough money|margin|کمبود موجودی,knowledge_base/metatrader/mt_troubleshooting.json
MT-TRBL-0004,خطای Trade is disabled / معامله غیرفعال است,metatrader,TROUBLESHOOTING,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.75,True,tools/seed_mt_troubleshooting.py,MT-TRBL-0004,trade disabled|investor password,knowledge_base/metatrader/mt_troubleshooting.json
MT-TRBL-0005,خطای No connection / قطع اتصال به سرور,metatrader,TROUBLESHOOTING,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.8,True,tools/seed_mt_troubleshooting.py,MT-TRBL-0005,no connection|journal|قطعی,knowledge_base/metatrader/mt_troubleshooting.json
MT-TRBL-0006,خطای Off quotes یا ریکوت مکرر,metatrader,TROUBLESHOOTING,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.75,True,tools/seed_mt_troubleshooting.py,MT-TRBL-0006,off quotes|requote|ریکوت,knowledge_base/metatrader/mt_troubleshooting.json
MT-TRBL-0007,نماد پیدا نمی‌شود یا نام آن متفاوت است,metatrader,TROUBLESHOOTING,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.8,True,tools/seed_mt_troubleshooting.py,MT-TRBL-0007,symbol not found|پسوند نماد|market watch,knowledge_base/metatrader/mt_troubleshooting.json
MT-TRBL-0008,اندیکاتور یا اکسپرت در Navigator دیده نمی‌شود,metatrader,TROUBLESHOOTING,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.85,True,tools/seed_mt_troubleshooting.py,MT-TRBL-0008,navigator|data folder|نصب اندیکاتور,knowledge_base/metatrader/mt_troubleshooting.json
MT-TRBL-0009,خطای Invalid volume / حجم نامعتبر,metatrader,TROUBLESHOOTING,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.8,True,tools/seed_mt_troubleshooting.py,MT-TRBL-0009,invalid volume|volume step|حجم,knowledge_base/metatrader/mt_troubleshooting.json
MT-TRBL-0010,اکسپرت اجرا نمی‌شود یا معامله باز نمی‌کند,metatrader,TROUBLESHOOTING,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.8,True,tools/seed_mt_troubleshooting.py,MT-TRBL-0010,autotrading|expert advisor|اکسپرت کار نمی‌کنه,knowledge_base/metatrader/mt_troubleshooting.json
MT-TRBL-0011,قیمت‌ها به‌روزرسانی نمی‌شوند با وجود اتصال,metatrader,TROUBLESHOOTING,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.75,True,tools/seed_mt_troubleshooting.py,MT-TRBL-0011,waiting for update|قیمت ثابت|داده زنده,knowledge_base/metatrader/mt_troubleshooting.json
MT-TRBL-0012,چارت خالی یا داده‌ی تاریخی ناقص,metatrader,TROUBLESHOOTING,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.75,True,tools/seed_mt_troubleshooting.py,MT-TRBL-0012,waiting for update|max bars|داده تاریخی,knowledge_base/metatrader/mt_troubleshooting.json
MT-TRBL-0013,اختلاف ساعت پلتفرم با ساعت محلی و کندل روزانه,metatrader,TROUBLESHOOTING,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.85,True,tools/seed_mt_troubleshooting.py,MT-TRBL-0013,server time|timezone|اختلاف ساعت,knowledge_base/metatrader/mt_troubleshooting.json
MT-TRBL-0014,خطای Trade context is busy در متاتریدر ۴,metatrader,TROUBLESHOOTING,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,MT4_ONLY,0.75,True,tools/seed_mt_troubleshooting.py,MT-TRBL-0014,trade context is busy|متاتریدر ۴,knowledge_base/metatrader/mt_troubleshooting.json
MT-TRBL-0015,خطای Old version یا درخواست به‌روزرسانی پلتفرم,metatrader,TROUBLESHOOTING,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.75,True,tools/seed_mt_troubleshooting.py,MT-TRBL-0015,old version|update|بیلد,knowledge_base/metatrader/mt_troubleshooting.json
MT-TRBL-0016,مشکل دسترسی نوشتن و نصب در مسیر محافظت‌شده,metatrader,TROUBLESHOOTING,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.7,True,tools/seed_mt_troubleshooting.py,MT-TRBL-0016,permission|program files|دسترسی,knowledge_base/metatrader/mt_troubleshooting.json
MT-TRBL-0017,کندی پلتفرم یا خراب شدن چیدمان چارت‌ها,metatrader,TROUBLESHOOTING,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,BOTH,0.7,True,tools/seed_mt_troubleshooting.py,MT-TRBL-0017,کندی|profile|performance,knowledge_base/metatrader/mt_troubleshooting.json
MT4-CONC-0001,حسابداری معاملات در متاتریدر ۴ (فقط Hedging),metatrader,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,MT4_ONLY,0.85,True,tools/seed_mt4.py,MT4-CONC-0001,hedging|ticket|پوزیشن,knowledge_base/metatrader/mt4/mt4_core.json
MT4-CONC-0002,تیکت، کامنت و Magic Number در متاتریدر ۴,metatrader,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,MT4_ONLY,0.8,True,tools/seed_mt4.py,MT4-CONC-0002,ticket|magic number|comment,knowledge_base/metatrader/mt4/mt4_core.json
MT4-PROC-0001,ورود به حساب معاملاتی در متاتریدر ۴,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,MT4_ONLY,0.85,True,tools/seed_mt4.py,MT4-PROC-0001,login|ورود|متاتریدر ۴,knowledge_base/metatrader/mt4/mt4_core.json
MT4-PROC-0002,نمایش همه‌ی نمادها در Market Watch (متاتریدر ۴),metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,MT4_ONLY,0.85,True,tools/seed_mt4.py,MT4-PROC-0002,show all|market watch|نماد,knowledge_base/metatrader/mt4/mt4_core.json
MT4-PROC-0003,باز کردن معامله و انواع سفارش در متاتریدر ۴,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,MT4_ONLY,0.85,True,tools/seed_mt4.py,MT4-PROC-0003,F9|order|pending|متاتریدر ۴,knowledge_base/metatrader/mt4/mt4_core.json
MT4-PROC-0004,تنظیم حد ضرر و حد سود روی معامله‌ی باز (متاتریدر ۴),metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,MT4_ONLY,0.85,True,tools/seed_mt4.py,MT4-PROC-0004,stop loss|take profit|modify order,knowledge_base/metatrader/mt4/mt4_core.json
MT4-PROC-0005,فعال‌سازی AutoTrading و اکسپرت در متاتریدر ۴,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,MT4_ONLY,0.8,True,tools/seed_mt4.py,MT4-PROC-0005,expert advisor|MQL4|autotrading,knowledge_base/metatrader/mt4/mt4_core.json
MT4-PROC-0006,بارگذاری داده‌های تاریخی با History Center,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,MT4_ONLY,0.75,True,tools/seed_mt4.py,MT4-PROC-0006,history center|F2|داده تاریخی|max bars,knowledge_base/metatrader/mt4/mt4_core.json
MT4-PROC-0007,تستر استراتژی متاتریدر ۴ و کیفیت مدل‌سازی,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,MT4_ONLY,0.75,True,tools/seed_mt4.py,MT4-PROC-0007,strategy tester|modelling quality|بک تست,knowledge_base/metatrader/mt4/mt4_core.json
MT4-PROC-0008,گرفتن گزارش و صورت‌حساب در متاتریدر ۴,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,MT4_ONLY,0.8,True,tools/seed_mt4.py,MT4-PROC-0008,report|statement|صورتحساب,knowledge_base/metatrader/mt4/mt4_core.json
MT4-PROC-0010,بستن جزئی معامله در متاتریدر ۴,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,MT4_ONLY,0.75,True,tools/seed_mt4.py,MT4-PROC-0010,partial close|ticket|بستن جزئی,knowledge_base/metatrader/mt4/mt4_core.json
MT4-PROC-0011,مشاهده‌ی مشخصات نماد در متاتریدر ۴,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,MT4_ONLY,0.75,True,tools/seed_mt4.py,MT4-PROC-0011,symbol properties|specification|مشخصات نماد,knowledge_base/metatrader/mt4/mt4_core.json
MT4-PROC-0012,تنظیم حداکثر انحراف مجاز قیمت در متاتریدر ۴,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,MT4_ONLY,0.75,True,tools/seed_mt4.py,MT4-PROC-0012,deviation|requote|انحراف مجاز,knowledge_base/metatrader/mt4/mt4_core.json
MT5-CONC-0001,نوع حساب Netting و Hedging در متاتریدر ۵,metatrader,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,MT5_ONLY,0.85,True,tools/seed_mt5.py,MT5-CONC-0001,netting|hedging|نوع حساب,knowledge_base/metatrader/mt5/mt5_core.json
MT5-CONC-0002,تفاوت Order، Deal و Position در متاتریدر ۵,metatrader,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,MT5_ONLY,0.8,True,tools/seed_mt5.py,MT5-CONC-0002,order|deal|position,knowledge_base/metatrader/mt5/mt5_core.json
MT5-CONC-0003,سفارش‌های Stop Limit در متاتریدر ۵,metatrader,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,MT5_ONLY,0.8,True,tools/seed_mt5.py,MT5-CONC-0003,stop limit|buy stop limit|سفارش معلق,knowledge_base/metatrader/mt5/mt5_core.json
MT5-CONC-0004,شناسه‌ها در متاتریدر ۵: Order، Position ID و Magic Number,metatrader,CONCEPT,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,MT5_ONLY,0.75,True,tools/seed_mt5.py,MT5-CONC-0004,position id|order id|magic number,knowledge_base/metatrader/mt5/mt5_core.json
MT5-PROC-0001,ورود به حساب معاملاتی در متاتریدر ۵,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,MT5_ONLY,0.85,True,tools/seed_mt5.py,MT5-PROC-0001,login|ورود به حساب|server|متاتریدر ۵,knowledge_base/metatrader/mt5/mt5_core.json
MT5-PROC-0002,نمایش نمادهای پنهان در Market Watch (متاتریدر ۵),metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,MT5_ONLY,0.85,True,tools/seed_mt5.py,MT5-PROC-0002,market watch|symbols|نماد|XAUUSD,knowledge_base/metatrader/mt5/mt5_core.json
MT5-PROC-0003,باز کردن معامله و انواع سفارش در متاتریدر ۵,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,MT5_ONLY,0.85,True,tools/seed_mt5.py,MT5-PROC-0003,new order|F9|pending order|stop limit,knowledge_base/metatrader/mt5/mt5_core.json
MT5-PROC-0004,تنظیم یا تغییر حد ضرر و حد سود روی معامله‌ی باز (متاتریدر ۵),metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,MT5_ONLY,0.85,True,tools/seed_mt5.py,MT5-PROC-0004,stop loss|take profit|modify position|toolbox,knowledge_base/metatrader/mt5/mt5_core.json
MT5-PROC-0005,مشاهده‌ی مشخصات نماد در متاتریدر ۵,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,MT5_ONLY,0.8,True,tools/seed_mt5.py,MT5-PROC-0005,specification|مشخصات نماد|stops level|tick value,knowledge_base/metatrader/mt5/mt5_core.json
MT5-PROC-0006,گزارش تاریخچه‌ی معاملات در متاتریدر ۵,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,MT5_ONLY,0.8,True,tools/seed_mt5.py,MT5-PROC-0006,history|report|تاریخچه|گزارش,knowledge_base/metatrader/mt5/mt5_core.json
MT5-PROC-0007,فعال‌سازی AutoTrading و اجرای اکسپرت در متاتریدر ۵,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,MT5_ONLY,0.8,True,tools/seed_mt5.py,MT5-PROC-0007,expert advisor|autotrading|MQL5|ربات,knowledge_base/metatrader/mt5/mt5_core.json
MT5-PROC-0008,تنظیم انحراف مجاز و نوع پر شدن سفارش (Deviation و Filling),metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,MT5_ONLY,0.75,True,tools/seed_mt5.py,MT5-PROC-0008,deviation|filling|fill or kill|IOC,knowledge_base/metatrader/mt5/mt5_core.json
MT5-PROC-0009,استفاده از عمق بازار (Depth of Market),metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,MT5_ONLY,0.75,True,tools/seed_mt5.py,MT5-PROC-0009,depth of market|DOM|عمق بازار,knowledge_base/metatrader/mt5/mt5_core.json
MT5-PROC-0010,تقویم اقتصادی داخلی متاتریدر ۵,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,MT5_ONLY,0.75,True,tools/seed_mt5.py,MT5-PROC-0010,calendar|تقویم اقتصادی|اخبار,knowledge_base/metatrader/mt5/mt5_core.json
MT5-PROC-0011,تستر استراتژی و بهینه‌سازی در متاتریدر ۵,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,MT5_ONLY,0.75,True,tools/seed_mt5.py,MT5-PROC-0011,strategy tester|optimization|backtest|بک تست,knowledge_base/metatrader/mt5/mt5_core.json
MT5-PROC-0012,تب‌های تاریخچه: Positions، Orders و Deals,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,MT5_ONLY,0.75,True,tools/seed_mt5.py,MT5-PROC-0012,deals|positions|orders|history,knowledge_base/metatrader/mt5/mt5_core.json
MT5-PROC-0013,مدیریت پوزیشن در حساب Netting,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,MT5_ONLY,0.8,True,tools/seed_mt5.py,MT5-PROC-0013,netting|position|میانگین قیمت,knowledge_base/metatrader/mt5/mt5_core.json
MT5-PROC-0014,دانلود داده‌های تاریخی نماد,metatrader,METATRADER_PROCEDURE,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,MT5_ONLY,0.75,True,tools/seed_mt5.py,MT5-PROC-0014,history data|ticks|bars|داده تاریخی,knowledge_base/metatrader/mt5/mt5_core.json
PSY-PAT-0001,FOMO (ترس از جا ماندن),psychology,PSYCHOLOGY_PATTERN,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.75,True,tools/seed_psychology.py,PATTERNS[0],ترس از جا ماندن|FOMO|ورود هیجانی,knowledge_base/psychology/psychology_patterns.json
PSY-PAT-0002,معامله‌ی انتقامی,psychology,PSYCHOLOGY_PATTERN,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.75,True,tools/seed_psychology.py,PATTERNS[1],معامله انتقامی|revenge trading|جبران ضرر,knowledge_base/psychology/psychology_patterns.json
PSY-PAT-0003,بیش‌معامله‌گری,psychology,PSYCHOLOGY_PATTERN,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.75,True,tools/seed_psychology.py,PATTERNS[2],اورترید|overtrading|تعداد معامله,knowledge_base/psychology/psychology_patterns.json
PSY-PAT-0004,جابه‌جا کردن یا حذف حد ضرر,psychology,PSYCHOLOGY_PATTERN,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.75,True,tools/seed_psychology.py,PATTERNS[3],حد ضرر|stop loss|ریسک,knowledge_base/psychology/psychology_patterns.json
PSY-PAT-0005,خروج زودهنگام از معامله‌ی سودده,psychology,PSYCHOLOGY_PATTERN,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.75,True,tools/seed_psychology.py,PATTERNS[4],خروج زودهنگام|سود کم|R:R,knowledge_base/psychology/psychology_patterns.json
PSY-PAT-0006,افزایش ریسک پس از ضرر یا پس از برد,psychology,PSYCHOLOGY_PATTERN,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.75,True,tools/seed_psychology.py,PATTERNS[5],مارتینگل|افزایش حجم|مدیریت ریسک,knowledge_base/psychology/psychology_patterns.json
PSY-PAT-0007,اعتمادبه‌نفس کاذب پس از دوره‌ی سودده,psychology,PSYCHOLOGY_PATTERN,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.75,True,tools/seed_psychology.py,PATTERNS[6],overconfidence|اعتماد به نفس کاذب,knowledge_base/psychology/psychology_patterns.json
PSY-PAT-0008,سوگیری تأیید در تحلیل,psychology,PSYCHOLOGY_PATTERN,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.75,True,tools/seed_psychology.py,PATTERNS[7],سوگیری تأیید|confirmation bias|تحلیل,knowledge_base/psychology/psychology_patterns.json
PSY-PAT-0009,زیان‌گریزی,psychology,PSYCHOLOGY_PATTERN,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.75,True,tools/seed_psychology.py,PATTERNS[8],زیان‌گریزی|loss aversion,knowledge_base/psychology/psychology_patterns.json
PSY-PAT-0010,ژورنال معاملاتی و مرور پس از معامله,psychology,PSYCHOLOGY_PATTERN,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.75,True,tools/seed_psychology.py,PATTERNS[9],ژورنال|journal|مرور معاملات,knowledge_base/psychology/psychology_patterns.json
PSY-PAT-0011,سوگیری تازگی,psychology,PSYCHOLOGY_PATTERN,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.75,True,tools/seed_psychology.py,PATTERNS[10],سوگیری تازگی|recency bias,knowledge_base/psychology/psychology_patterns.json
PSY-PAT-0012,مغالطه‌ی قمارباز,psychology,PSYCHOLOGY_PATTERN,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.75,True,tools/seed_psychology.py,PATTERNS[11],مغالطه قمارباز|gambler fallacy|مارتینگل,knowledge_base/psychology/psychology_patterns.json
PSY-PAT-0013,تیلت,psychology,PSYCHOLOGY_PATTERN,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.75,True,tools/seed_psychology.py,PATTERNS[12],تیلت|tilt|کنترل هیجان,knowledge_base/psychology/psychology_patterns.json
PSY-PAT-0014,قانون‌شکنی و انحراف از برنامه,psychology,PSYCHOLOGY_PATTERN,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.75,True,tools/seed_psychology.py,PATTERNS[13],قانون شکنی|پلن معاملاتی|discipline,knowledge_base/psychology/psychology_patterns.json
PSY-PAT-0015,تعقیب ضرر,psychology,PSYCHOLOGY_PATTERN,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.75,True,tools/seed_psychology.py,PATTERNS[14],تعقیب ضرر|chasing losses|جبران,knowledge_base/psychology/psychology_patterns.json
PSY-PAT-0016,ترس از ضرر و فلج تحلیلی,psychology,PSYCHOLOGY_PATTERN,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.75,True,tools/seed_psychology.py,PATTERNS[15],ترس از ضرر|فلج تحلیلی|analysis paralysis,knowledge_base/psychology/psychology_patterns.json
PSY-PAT-0017,تصمیم‌های تکانشی,psychology,PSYCHOLOGY_PATTERN,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.75,True,tools/seed_psychology.py,PATTERNS[16],تکانشی|impulsive|ورود ناگهانی,knowledge_base/psychology/psychology_patterns.json
PSY-PAT-0018,اضطراب عملکرد,psychology,PSYCHOLOGY_PATTERN,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.75,True,tools/seed_psychology.py,PATTERNS[17],اضطراب|فشار روانی|performance anxiety,knowledge_base/psychology/psychology_patterns.json
PSY-PAT-0019,خستگی تصمیم‌گیری,psychology,PSYCHOLOGY_PATTERN,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.75,True,tools/seed_psychology.py,PATTERNS[18],خستگی تصمیم|decision fatigue|تمرکز,knowledge_base/psychology/psychology_patterns.json
PSY-PAT-0020,انضباط و تمرکز بر فرایند,psychology,PSYCHOLOGY_PATTERN,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.75,True,tools/seed_psychology.py,PATTERNS[19],انضباط|فرایند|process orientation,knowledge_base/psychology/psychology_patterns.json
PSY-PAT-0021,تنظیم هیجان پیش، حین و پس از معامله,psychology,PSYCHOLOGY_PATTERN,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.75,True,tools/seed_psychology.py,PATTERNS[20],تنظیم هیجان|روتین|emotional regulation,knowledge_base/psychology/psychology_patterns.json
PSY-PAT-0022,چسبندگی به تحلیل شخصی,psychology,PSYCHOLOGY_PATTERN,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.75,True,tools/seed_psychology.py,PATTERNS[21],ایگو|تحلیل|ابطال,knowledge_base/psychology/psychology_patterns.json
PSY-PAT-0023,مقایسه با دیگران و فضای مجازی,psychology,PSYCHOLOGY_PATTERN,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.75,True,tools/seed_psychology.py,PATTERNS[22],مقایسه|شبکه اجتماعی|social comparison,knowledge_base/psychology/psychology_patterns.json
